Date,close,ticker,name,indexed
2018-02-15,38.39949035644531,ARKK,ARK Innovation ETF (disruptive growth),106.5059409816639
2018-02-16,38.3714599609375,ARKK,ARK Innovation ETF (disruptive growth),106.42819506311301
2018-02-20,38.33407211303711,ARKK,ARK Innovation ETF (disruptive growth),106.32449504300996
2018-02-21,38.38080596923828,ARKK,ARK Innovation ETF (disruptive growth),106.45411742300001
2018-02-22,38.3060417175293,ARKK,ARK Innovation ETF (disruptive growth),106.24674912445907
2018-02-23,38.7919921875,ARKK,ARK Innovation ETF (disruptive growth),107.59459545247744
2018-02-26,39.58633804321289,ARKK,ARK Innovation ETF (disruptive growth),109.79781617343646
2018-02-27,38.960208892822266,ARKK,ARK Innovation ETF (disruptive growth),108.06116618877826
2018-02-28,38.23127746582031,ARKK,ARK Innovation ETF (disruptive growth),106.03938082591813
2018-03-01,38.10044479370117,ARKK,ARK Innovation ETF (disruptive growth),105.6764995291653
2018-03-02,38.9788932800293,ARKK,ARK Innovation ETF (disruptive growth),108.11298974744216
2018-03-05,39.77323913574219,ARKK,ARK Innovation ETF (disruptive growth),110.31621046840117
2018-03-06,40.14704513549805,ARKK,ARK Innovation ETF (disruptive growth),111.35300963888565
2018-03-07,40.754486083984375,ARKK,ARK Innovation ETF (disruptive growth),113.03782548432491
2018-03-08,41.11894989013672,ARKK,ARK Innovation ETF (disruptive growth),114.04871287547745
2018-03-09,41.9506721496582,ARKK,ARK Innovation ETF (disruptive growth),116.35560187487435
2018-03-12,42.0347785949707,ARKK,ARK Innovation ETF (disruptive growth),116.58888195274724
2018-03-13,41.53013610839844,ARKK,ARK Innovation ETF (disruptive growth),115.18919090495487
2018-03-14,41.24043655395508,ARKK,ARK Innovation ETF (disruptive growth),114.38567181234328
2018-03-15,40.77317428588867,ARKK,ARK Innovation ETF (disruptive growth),113.08965962354385
2018-03-16,40.576927185058594,ARKK,ARK Innovation ETF (disruptive growth),112.54534296869214
2018-03-19,39.81061935424805,ARKK,ARK Innovation ETF (disruptive growth),110.41988932739412
2018-03-20,39.88538360595703,ARKK,ARK Innovation ETF (disruptive growth),110.62725762593506
2018-03-21,39.87603759765625,ARKK,ARK Innovation ETF (disruptive growth),110.60133526604805
2018-03-22,38.745262145996094,ARKK,ARK Innovation ETF (disruptive growth),107.46498365304244
2018-03-23,37.988304138183594,ARKK,ARK Innovation ETF (disruptive growth),105.36546295218648
2018-03-26,38.7919921875,ARKK,ARK Innovation ETF (disruptive growth),107.59459545247744
2018-03-27,36.8108024597168,ARKK,ARK Innovation ETF (disruptive growth),102.0995101203009
2018-03-28,35.87628173828125,ARKK,ARK Innovation ETF (disruptive growth),99.50749632325712
2018-03-29,36.51176071166992,ARKK,ARK Innovation ETF (disruptive growth),101.27007924835736
2018-04-02,35.33426284790039,ARKK,ARK Innovation ETF (disruptive growth),98.00413699702686
2018-04-03,35.83890151977539,ARKK,ARK Innovation ETF (disruptive growth),99.40381746426418
2018-04-04,36.69866180419922,ARKK,ARK Innovation ETF (disruptive growth),101.78847354332208
2018-04-05,36.9416389465332,ARKK,ARK Innovation ETF (disruptive growth),102.4624019976088
2018-04-06,35.92300796508789,ARKK,ARK Innovation ETF (disruptive growth),99.63709754213706
2018-04-09,36.14729690551758,ARKK,ARK Innovation ETF (disruptive growth),100.25919185720483
2018-04-10,37.30609893798828,ARKK,ARK Innovation ETF (disruptive growth),103.47327880820627
2018-04-11,37.46497344970703,ARKK,ARK Innovation ETF (disruptive growth),103.91393776517516
2018-04-12,37.86681365966797,ARKK,ARK Innovation ETF (disruptive growth),105.0284934347656
2018-04-13,37.60514831542969,ARKK,ARK Innovation ETF (disruptive growth),104.30273084125993
2018-04-16,37.586463928222656,ARKK,ARK Innovation ETF (disruptive growth),104.25090728259605
2018-04-17,38.670509338378906,ARKK,ARK Innovation ETF (disruptive growth),107.25764709616666
2018-04-18,38.93217086791992,ARKK,ARK Innovation ETF (disruptive growth),107.98339910911726
2018-04-19,38.53032684326172,ARKK,ARK Innovation ETF (disruptive growth),106.86883285897179
2018-04-20,38.19389343261719,ARKK,ARK Innovation ETF (disruptive growth),105.93569138637012
2018-04-23,37.56776809692383,ARKK,ARK Innovation ETF (disruptive growth),104.199051982267
2018-04-24,37.035091400146484,ARKK,ARK Innovation ETF (disruptive growth),102.72160443536868
2018-04-25,36.31550216674805,ARKK,ARK Innovation ETF (disruptive growth),100.72573085184048
2018-04-26,36.950984954833984,ARKK,ARK Innovation ETF (disruptive growth),102.4883243574958
2018-04-27,36.80146026611328,ARKK,ARK Innovation ETF (disruptive growth),102.07359834096897
2018-04-30,36.53044891357422,ARKK,ARK Innovation ETF (disruptive growth),101.32191338757632
2018-05-01,36.97901916503906,ARKK,ARK Innovation ETF (disruptive growth),102.56608085660174
2018-05-02,36.9603271484375,ARKK,ARK Innovation ETF (disruptive growth),102.51423613682773
2018-05-03,36.71735382080078,ARKK,ARK Innovation ETF (disruptive growth),101.84031826309608
2018-05-04,37.29676055908203,ARKK,ARK Innovation ETF (disruptive growth),103.4473776094294
2018-05-07,38.26865768432617,ARKK,ARK Innovation ETF (disruptive growth),106.14305968491107
2018-05-08,38.586395263671875,ARKK,ARK Innovation ETF (disruptive growth),107.02434585718366
2018-05-09,39.56764602661133,ARKK,ARK Innovation ETF (disruptive growth),109.74597145366246
2018-05-10,39.87603759765625,ARKK,ARK Innovation ETF (disruptive growth),110.60133526604805
2018-05-11,40.069480895996094,ARKK,ARK Innovation ETF (disruptive growth),111.13787521293366
2018-05-14,40.1377067565918,ARKK,ARK Innovation ETF (disruptive growth),111.32710844010877
2018-05-15,39.93210983276367,ARKK,ARK Innovation ETF (disruptive growth),110.756858844815
2018-05-16,40.249847412109375,ARKK,ARK Innovation ETF (disruptive growth),111.6381450170876
2018-05-17,40.30591583251953,ARKK,ARK Innovation ETF (disruptive growth),111.79365801529948
2018-05-18,39.829307556152344,ARKK,ARK Innovation ETF (disruptive growth),110.47172346661306
2018-05-21,39.94145202636719,ARKK,ARK Innovation ETF (disruptive growth),110.78277062414695
2018-05-22,40.06293869018555,ARKK,ARK Innovation ETF (disruptive growth),111.11972956101278
2018-05-23,40.50216293334961,ARKK,ARK Innovation ETF (disruptive growth),112.3379746701512
2018-05-24,40.418060302734375,ARKK,ARK Innovation ETF (disruptive growth),112.10470517283336
2018-05-25,40.36198425292969,ARKK,ARK Innovation ETF (disruptive growth),111.94917101351137
2018-05-29,40.249847412109375,ARKK,ARK Innovation ETF (disruptive growth),111.6381450170876
2018-05-30,40.8105583190918,ARKK,ARK Innovation ETF (disruptive growth),113.19334906309184
2018-05-31,40.632999420166016,ARKK,ARK Innovation ETF (disruptive growth),112.70086654745909
2018-06-01,40.90401077270508,ARKK,ARK Innovation ETF (disruptive growth),113.45255150085174
2018-06-04,41.595558166503906,ARKK,ARK Innovation ETF (disruptive growth),115.37064742416388
2018-06-05,42.13758087158203,ARKK,ARK Innovation ETF (disruptive growth),116.87401733094919
2018-06-06,42.86650466918945,ARKK,ARK Innovation ETF (disruptive growth),118.8957815326992
2018-06-07,42.455318450927734,ARKK,ARK Innovation ETF (disruptive growth),117.75530350322178
2018-06-08,42.707637786865234,ARKK,ARK Innovation ETF (disruptive growth),118.45514373684044
2018-06-11,42.78239822387695,ARKK,ARK Innovation ETF (disruptive growth),118.66250145482633
2018-06-12,43.146854400634766,ARKK,ARK Innovation ETF (disruptive growth),119.67336768486875
2018-06-13,43.36180877685547,ARKK,ARK Innovation ETF (disruptive growth),120.26957138171468
2018-06-14,44.174835205078125,ARKK,ARK Innovation ETF (disruptive growth),122.52460508078254
2018-06-15,44.18418502807617,ARKK,ARK Innovation ETF (disruptive growth),122.5505380212246
2018-06-18,44.71685791015625,ARKK,ARK Innovation ETF (disruptive growth),124.02797498756784
2018-06-19,44.31501388549805,ARKK,ARK Innovation ETF (disruptive growth),122.91340873742236
2018-06-20,45.20280456542969,ARKK,ARK Innovation ETF (disruptive growth),125.37581073503117
2018-06-21,44.12811279296875,ARKK,ARK Innovation ETF (disruptive growth),122.39501444245765
2018-06-22,43.55805206298828,ARKK,ARK Innovation ETF (disruptive growth),120.81387745601134
2018-06-25,42.32448196411133,ARKK,ARK Innovation ETF (disruptive growth),117.3924116259139
2018-06-26,42.773048400878906,ARKK,ARK Innovation ETF (disruptive growth),118.63656851438427
2018-06-27,41.539485931396484,ARKK,ARK Innovation ETF (disruptive growth),115.21512384539693
2018-06-28,42.02543640136719,ARKK,ARK Innovation ETF (disruptive growth),116.5629701734153
2018-06-29,42.0347785949707,ARKK,ARK Innovation ETF (disruptive growth),116.58888195274724
2018-07-02,42.61418151855469,ARKK,ARK Innovation ETF (disruptive growth),118.19593071852549
2018-07-03,42.19364929199219,ARKK,ARK Innovation ETF (disruptive growth),117.02953032916106
2018-07-05,42.773048400878906,ARKK,ARK Innovation ETF (disruptive growth),118.63656851438427
2018-07-06,43.64216232299805,ARKK,ARK Innovation ETF (disruptive growth),121.04716811443929
2018-07-09,44.081382751464844,ARKK,ARK Innovation ETF (disruptive growth),122.26540264302265
2018-07-10,43.885135650634766,ARKK,ARK Innovation ETF (disruptive growth),121.72108598817094
2018-07-11,43.84775161743164,ARKK,ARK Innovation ETF (disruptive growth),121.61739654862293
2018-07-12,44.623409271240234,ARKK,ARK Innovation ETF (disruptive growth),123.76878313036302
2018-07-13,44.61405944824219,ARKK,ARK Innovation ETF (disruptive growth),123.74285018992096
2018-07-16,43.8664436340332,ARKK,ARK Innovation ETF (disruptive growth),121.66924126839695
2018-07-17,44.34305191040039,ARKK,ARK Innovation ETF (disruptive growth),122.99117581708336
2018-07-18,44.21221923828125,ARKK,ARK Innovation ETF (disruptive growth),122.62829452033054
2018-07-19,44.417808532714844,ARKK,ARK Innovation ETF (disruptive growth),123.19852295451419
2018-07-20,44.174835205078125,ARKK,ARK Innovation ETF (disruptive growth),122.52460508078254
2018-07-23,44.02531433105469,ARKK,ARK Innovation ETF (disruptive growth),122.10988964481076
2018-07-24,42.875850677490234,ARKK,ARK Innovation ETF (disruptive growth),118.92170389258621
2018-07-25,43.791683197021484,ARKK,ARK Innovation ETF (disruptive growth),121.46188355041106
2018-07-26,43.45525360107422,ARKK,ARK Innovation ETF (disruptive growth),120.52875265836445
2018-07-27,41.79180908203125,ARKK,ARK Innovation ETF (disruptive growth),115.91497465957065
2018-07-30,40.745140075683594,ARKK,ARK Innovation ETF (disruptive growth),113.01190312443791
2018-07-31,41.632938385009766,ARKK,ARK Innovation ETF (disruptive growth),115.47432628315681
2018-08-01,41.8011474609375,ARKK,ARK Innovation ETF (disruptive growth),115.94087585834752
2018-08-02,42.86650466918945,ARKK,ARK Innovation ETF (disruptive growth),118.8957815326992
2018-08-03,42.492698669433594,ARKK,ARK Innovation ETF (disruptive growth),117.85898236221472
2018-08-06,42.93191909790039,ARKK,ARK Innovation ETF (disruptive growth),119.0772168907981
2018-08-07,43.5487060546875,ARKK,ARK Innovation ETF (disruptive growth),120.78795509612435
2018-08-08,43.595436096191406,ARKK,ARK Innovation ETF (disruptive growth),120.91756689555935
2018-08-09,43.754302978515625,ARKK,ARK Innovation ETF (disruptive growth),121.35820469141811
2018-08-10,43.857093811035156,ARKK,ARK Innovation ETF (disruptive growth),121.64330832795488
2018-08-13,43.55805206298828,ARKK,ARK Innovation ETF (disruptive growth),120.81387745601134
2018-08-14,43.81037521362305,ARKK,ARK Innovation ETF (disruptive growth),121.51372827018506
2018-08-15,42.91322708129883,ARKK,ARK Innovation ETF (disruptive growth),119.02537217102409
2018-08-16,43.36180877685547,ARKK,ARK Innovation ETF (disruptive growth),120.26957138171468
2018-08-17,42.829124450683594,ARKK,ARK Innovation ETF (disruptive growth),118.79210267370627
2018-08-20,43.343116760253906,ARKK,ARK Innovation ETF (disruptive growth),120.21772666194069
2018-08-21,44.26828384399414,ARKK,ARK Innovation ETF (disruptive growth),122.78379693798736
2018-08-22,44.30567169189453,ARKK,ARK Innovation ETF (disruptive growth),122.88749695809042
2018-08-23,44.24024963378906,ARKK,ARK Innovation ETF (disruptive growth),122.70604043888143
2018-08-24,44.91310501098633,ARKK,ARK Innovation ETF (disruptive growth),124.57229164241956
2018-08-27,45.679420471191406,ARKK,ARK Innovation ETF (disruptive growth),126.69776644482769
2018-08-28,45.7822151184082,ARKK,ARK Innovation ETF (disruptive growth),126.98288066191952
2018-08-29,46.380306243896484,ARKK,ARK Innovation ETF (disruptive growth),128.64176356691672
2018-08-30,46.352272033691406,ARKK,ARK Innovation ETF (disruptive growth),128.56400706781076
2018-08-31,46.44572448730469,ARKK,ARK Innovation ETF (disruptive growth),128.82320950557067
2018-09-04,45.95042419433594,ARKK,ARK Innovation ETF (disruptive growth),127.44943023711023
2018-09-05,44.847694396972656,ARKK,ARK Innovation ETF (disruptive growth),124.39086686487573
2018-09-06,43.959896087646484,ARKK,ARK Innovation ETF (disruptive growth),121.92844370615683
2018-09-07,43.67019271850586,ARKK,ARK Innovation ETF (disruptive growth),121.12491403299018
2018-09-10,43.791683197021484,ARKK,ARK Innovation ETF (disruptive growth),121.46188355041106
2018-09-11,44.32435607910156,ARKK,ARK Innovation ETF (disruptive growth),122.93932051675431
2018-09-12,44.46453857421875,ARKK,ARK Innovation ETF (disruptive growth),123.32813475394919
2018-09-13,44.80096435546875,ARKK,ARK Innovation ETF (disruptive growth),124.26125506544074
2018-09-14,45.081321716308594,ARKK,ARK Innovation ETF (disruptive growth),125.03886237872038
2018-09-17,44.18418502807617,ARKK,ARK Innovation ETF (disruptive growth),122.5505380212246
2018-09-18,44.98786926269531,ARKK,ARK Innovation ETF (disruptive growth),124.7796599409605
2018-09-19,44.959835052490234,ARKK,ARK Innovation ETF (disruptive growth),124.70190344185455
2018-09-20,45.165428161621094,ARKK,ARK Innovation ETF (disruptive growth),125.27214245659327
2018-09-21,44.07203674316406,ARKK,ARK Innovation ETF (disruptive growth),122.23948028313565
2018-09-24,44.23090362548828,ARKK,ARK Innovation ETF (disruptive growth),122.68011807899443
2018-09-25,44.64209747314453,ARKK,ARK Innovation ETF (disruptive growth),123.82061726958196
2018-09-26,44.679473876953125,ARKK,ARK Innovation ETF (disruptive growth),123.92428554801985
2018-09-27,45.053287506103516,ARKK,ARK Innovation ETF (disruptive growth),124.96110587961445
2018-09-28,44.24024963378906,ARKK,ARK Innovation ETF (disruptive growth),122.70604043888143
2018-10-01,44.30567169189453,ARKK,ARK Innovation ETF (disruptive growth),122.88749695809042
2018-10-02,43.165550231933594,ARKK,ARK Innovation ETF (disruptive growth),119.7252229851978
2018-10-03,43.24966049194336,ARKK,ARK Innovation ETF (disruptive growth),119.95851364362575
2018-10-04,41.89460754394531,ARKK,ARK Innovation ETF (disruptive growth),116.20009945721752
2018-10-05,41.100257873535156,ARKK,ARK Innovation ETF (disruptive growth),113.99686815570345
2018-10-08,40.33395004272461,ARKK,ARK Innovation ETF (disruptive growth),111.87141451440543
2018-10-09,40.52085876464844,ARKK,ARK Innovation ETF (disruptive growth),112.38982997048025
2018-10-10,38.408836364746094,ARKK,ARK Innovation ETF (disruptive growth),106.5318633415509
2018-10-11,38.035030364990234,ARKK,ARK Innovation ETF (disruptive growth),105.49506417106642
2018-10-12,39.26859664916992,ARKK,ARK Innovation ETF (disruptive growth),108.91651942060881
2018-10-15,38.91347885131836,ARKK,ARK Innovation ETF (disruptive growth),107.93155438934326
2018-10-16,40.77317428588867,ARKK,ARK Innovation ETF (disruptive growth),113.08965962354385
2018-10-17,40.53020095825195,ARKK,ARK Innovation ETF (disruptive growth),112.4157417498122
2018-10-18,39.343360900878906,ARKK,ARK Innovation ETF (disruptive growth),109.12388771914975
2018-10-19,38.61442947387695,ARKK,ARK Innovation ETF (disruptive growth),107.1021023562896
2018-10-22,38.7265739440918,ARKK,ARK Innovation ETF (disruptive growth),107.4131495138235
2018-10-23,39.02561950683594,ARKK,ARK Innovation ETF (disruptive growth),108.2425909663221
2018-10-24,36.8108024597168,ARKK,ARK Innovation ETF (disruptive growth),102.0995101203009
2018-10-25,38.53032684326172,ARKK,ARK Innovation ETF (disruptive growth),106.86883285897179
2018-10-26,38.22193908691406,ARKK,ARK Innovation ETF (disruptive growth),106.01347962714124
2018-10-29,37.838783264160156,ARKK,ARK Innovation ETF (disruptive growth),104.9507475162147
2018-10-30,38.80134201049805,ARKK,ARK Innovation ETF (disruptive growth),107.6205283929195
2018-10-31,39.79193115234375,ARKK,ARK Innovation ETF (disruptive growth),110.36805518817518
2018-11-01,41.79180908203125,ARKK,ARK Innovation ETF (disruptive growth),115.91497465957065
2018-11-02,42.50204086303711,ARKK,ARK Innovation ETF (disruptive growth),117.88489414154667
2018-11-05,41.885257720947266,ARKK,ARK Innovation ETF (disruptive growth),116.17416651677547
2018-11-06,41.89460754394531,ARKK,ARK Innovation ETF (disruptive growth),116.20009945721752
2018-11-07,42.95061111450195,ARKK,ARK Innovation ETF (disruptive growth),119.1290616105721
2018-11-08,42.27776336669922,ARKK,ARK Innovation ETF (disruptive growth),117.26283156814407
2018-11-09,41.47032928466797,ARKK,ARK Innovation ETF (disruptive growth),115.02330896278819
2018-11-12,39.960140228271484,ARKK,ARK Innovation ETF (disruptive growth),110.83460476336589
2018-11-13,40.287227630615234,ARKK,ARK Innovation ETF (disruptive growth),111.74182387608055
2018-11-14,39.801273345947266,ARKK,ARK Innovation ETF (disruptive growth),110.39396696750711
2018-11-15,40.96942901611328,ARKK,ARK Innovation ETF (disruptive growth),113.63399743950568
2018-11-16,40.8105583190918,ARKK,ARK Innovation ETF (disruptive growth),113.19334906309184
2018-11-19,38.85740661621094,ARKK,ARK Innovation ETF (disruptive growth),107.77603081057632
2018-11-20,38.14717102050781,ARKK,ARK Innovation ETF (disruptive growth),105.80610074804524
2018-11-21,39.00693130493164,ARKK,ARK Innovation ETF (disruptive growth),108.19075682710314
2018-11-23,38.9788932800293,ARKK,ARK Innovation ETF (disruptive growth),108.11298974744216
2018-11-26,40.1377067565918,ARKK,ARK Innovation ETF (disruptive growth),111.32710844010877
2018-11-27,39.745201110839844,ARKK,ARK Innovation ETF (disruptive growth),110.23844338874018
2018-11-28,41.287166595458984,ARKK,ARK Innovation ETF (disruptive growth),114.51528361177827
2018-11-29,41.165672302246094,ARKK,ARK Innovation ETF (disruptive growth),114.17830351380233
2018-11-30,41.539485931396484,ARKK,ARK Innovation ETF (disruptive growth),115.21512384539693
2018-12-03,42.548770904541016,ARKK,ARK Innovation ETF (disruptive growth),118.01450594098166
2018-12-04,40.43674850463867,ARKK,ARK Innovation ETF (disruptive growth),112.15653931205232
2018-12-06,40.68906784057617,ARKK,ARK Innovation ETF (disruptive growth),112.85637954567096
2018-12-07,39.343360900878906,ARKK,ARK Innovation ETF (disruptive growth),109.12388771914975
2018-12-10,39.754554748535156,ARKK,ARK Innovation ETF (disruptive growth),110.26438690973728
2018-12-11,39.679786682128906,ARKK,ARK Innovation ETF (disruptive growth),110.05700803064128
2018-12-12,40.4741325378418,ARKK,ARK Innovation ETF (disruptive growth),112.26022875160031
2018-12-13,39.84800338745117,ARKK,ARK Innovation ETF (disruptive growth),110.52357876694211
2018-12-14,39.034969329833984,ARKK,ARK Innovation ETF (disruptive growth),108.26852390676414
2018-12-17,37.30609893798828,ARKK,ARK Innovation ETF (disruptive growth),103.47327880820627
2018-12-18,37.2780647277832,ARKK,ARK Innovation ETF (disruptive growth),103.39552230910033
2018-12-19,36.7080078125,ARKK,ARK Innovation ETF (disruptive growth),101.81439590320909
2018-12-20,35.343605041503906,ARKK,ARK Innovation ETF (disruptive growth),98.03004877635881
2018-12-21,33.502601623535156,ARKK,ARK Innovation ETF (disruptive growth),92.92378826193222
2018-12-24,33.02599334716797,ARKK,ARK Innovation ETF (disruptive growth),91.6018537132458
2018-12-26,35.06325149536133,ARKK,ARK Innovation ETF (disruptive growth),97.25245204363421
2018-12-27,35.10955047607422,ARKK,ARK Innovation ETF (disruptive growth),97.3808682403479
2018-12-28,35.466434478759766,ARKK,ARK Innovation ETF (disruptive growth),98.37073206860433
2018-12-31,35.87154006958008,ARKK,ARK Innovation ETF (disruptive growth),99.49434469332262
2019-01-02,36.093387603759766,ARKK,ARK Innovation ETF (disruptive growth),100.10966745315459
2019-01-03,34.90699005126953,ARKK,ARK Innovation ETF (disruptive growth),96.81904076687863
2019-01-04,37.06758499145508,ARKK,ARK Innovation ETF (disruptive growth),102.811729603335
2019-01-07,38.678375244140625,ARKK,ARK Innovation ETF (disruptive growth),107.27946420069196
2019-01-08,38.794124603271484,ARKK,ARK Innovation ETF (disruptive growth),107.60050998275369
2019-01-09,40.00945281982422,ARKK,ARK Innovation ETF (disruptive growth),110.97137959857375
2019-01-10,40.21200942993164,ARKK,ARK Innovation ETF (disruptive growth),111.53319649148794
2019-01-11,40.29881286621094,ARKK,ARK Innovation ETF (disruptive growth),111.77395702178536
2019-01-14,39.57540512084961,ARKK,ARK Innovation ETF (disruptive growth),109.76749230264619
2019-01-15,40.781089782714844,ARKK,ARK Innovation ETF (disruptive growth),113.11161427528488
2019-01-16,40.810028076171875,ARKK,ARK Innovation ETF (disruptive growth),113.19187836593908
2019-01-17,41.12833023071289,ARKK,ARK Innovation ETF (disruptive growth),114.07473046035994
2019-01-18,41.282657623291016,ARKK,ARK Innovation ETF (disruptive growth),114.50277739570218
2019-01-22,39.65256881713867,ARKK,ARK Innovation ETF (disruptive growth),109.98151577031732
2019-01-23,39.257102966308594,ARKK,ARK Innovation ETF (disruptive growth),108.88464020822532
2019-01-24,40.10590744018555,ARKK,ARK Innovation ETF (disruptive growth),111.23890893316263
2019-01-25,41.060813903808594,ARKK,ARK Innovation ETF (disruptive growth),113.88746521642526
2019-01-28,40.202362060546875,ARKK,ARK Innovation ETF (disruptive growth),111.50643826775152
2019-01-29,39.7876091003418,ARKK,ARK Innovation ETF (disruptive growth),110.35606741929682
2019-01-30,40.77144241333008,ARKK,ARK Innovation ETF (disruptive growth),113.08485605154847
2019-01-31,41.5237922668457,ARKK,ARK Innovation ETF (disruptive growth),115.17159544189688
2019-02-01,41.581668853759766,ARKK,ARK Innovation ETF (disruptive growth),115.33212362320528
2019-02-04,42.2472038269043,ARKK,ARK Innovation ETF (disruptive growth),117.1780707415911
2019-02-05,42.36294937133789,ARKK,ARK Innovation ETF (disruptive growth),117.49910594309777
2019-02-06,42.401527404785156,ARKK,ARK Innovation ETF (disruptive growth),117.60610709637828
2019-02-07,40.983646392822266,ARKK,ARK Innovation ETF (disruptive growth),113.67343116819909
2019-02-08,41.46592330932617,ARKK,ARK Innovation ETF (disruptive growth),115.0110884216986
2019-02-11,41.88067626953125,ARKK,ARK Innovation ETF (disruptive growth),116.16145927015332
2019-02-12,42.68124771118164,ARKK,ARK Innovation ETF (disruptive growth),118.38194745696359
2019-02-13,42.96097183227539,ARKK,ARK Innovation ETF (disruptive growth),119.15779839810396
2019-02-14,43.07671356201172,ARKK,ARK Innovation ETF (disruptive growth),119.47882301905558
2019-02-15,43.58792495727539,ARKK,ARK Innovation ETF (disruptive growth),120.89673378265424
2019-02-19,43.61686325073242,ARKK,ARK Innovation ETF (disruptive growth),120.97699787330843
2019-02-20,43.97374725341797,ARKK,ARK Innovation ETF (disruptive growth),121.96686170156487
2019-02-21,43.115299224853516,ARKK,ARK Innovation ETF (disruptive growth),119.58584533344619
2019-02-22,44.147361755371094,ARKK,ARK Innovation ETF (disruptive growth),122.44840392326981
2019-02-25,44.745384216308594,ARKK,ARK Innovation ETF (disruptive growth),124.107096378276
2019-02-26,44.40779113769531,ARKK,ARK Innovation ETF (disruptive growth),123.17073841693735
2019-02-27,45.06368637084961,ARKK,ARK Innovation ETF (disruptive growth),124.98994847269688
2019-02-28,44.909358978271484,ARKK,ARK Innovation ETF (disruptive growth),124.56190153735464
2019-03-01,45.14084243774414,ARKK,ARK Innovation ETF (disruptive growth),125.20395077925788
2019-03-04,44.5910530090332,ARKK,ARK Innovation ETF (disruptive growth),123.67903886237872
2019-03-05,44.71644592285156,ARKK,ARK Innovation ETF (disruptive growth),124.02683228762181
2019-03-06,43.75189971923828,ARKK,ARK Innovation ETF (disruptive growth),121.35153894173288
2019-03-07,42.98990249633789,ARKK,ARK Innovation ETF (disruptive growth),119.23804132764805
2019-03-08,43.26962661743164,ARKK,ARK Innovation ETF (disruptive growth),120.01389226878842
2019-03-11,44.774314880371094,ARKK,ARK Innovation ETF (disruptive growth),124.18733930782008
2019-03-12,44.89970779418945,ARKK,ARK Innovation ETF (disruptive growth),124.53513273306318
2019-03-13,45.275882720947266,ARKK,ARK Innovation ETF (disruptive growth),125.57850242823739
2019-03-14,44.98651885986328,ARKK,ARK Innovation ETF (disruptive growth),124.77591442447071
2019-03-15,45.32411193847656,ARKK,ARK Innovation ETF (disruptive growth),125.71227238580936
2019-03-18,45.18907165527344,ARKK,ARK Innovation ETF (disruptive growth),125.33772073682985
